compound_id	BIOCHEMICAL	PUBCHEM	KEGG
CPD01040	leucine	6106	C00123
CPD01041	leucylalanine		
CPD01042	leucylglutamate		
CPD01043	leucylglycine	79070	
CPD01044	leucylleucine	94244	C11332
CPD01045	leucylphenylalanine/isoleucylphenylalanine	6992310;435728	
CPD01046	levetiracetam		
CPD01047	levulinate (4-oxovalerate)		
CPD01048	lidocaine		D00358
CPD01049	lignoceroyl sphingomyelin (d18:1/24:0)		
CPD01050	lignoceroylcarnitine (c24)		
CPD01051	linoleamide (18:2n6)		
CPD01052	linoleate (18:2n6)	5280450	C01595
CPD01053	linolenate (18:3n3 or 3n6)		C06427
CPD01054	linolenate [alpha or gamma; (18:3n3 or 6)]	5280933;5280934	C06426,C06427
CPD01055	linolenoylcarnitine (c18:3)		
CPD01056	linoleoyl ethanolamide	5283446	
CPD01057	linoleoyl-arachidonoyl-glycerol (18:2/20:4)		
CPD01058	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]	9543796	
CPD01059	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]	9543796	
CPD01060	linoleoyl-docosahexaenoyl-glycerol (18:2/22:6)		
CPD01061	linoleoyl-linolenoyl-glycerol (18:2/18:3)		
CPD01062	linoleoyl-linoleoyl-glycerol (18:2/18:2)		
CPD01063	linoleoylcarnitine		
CPD01064	linoleoylcarnitine (c18:2)	6450015	
CPD01065	linoleoylcholine	53481656	
CPD01066	lysine	5962	C00047,C00739
CPD01067	malate	525	C00497,C00149,C00711
CPD01068	maleate	444266	C01384
CPD01069	maleate (cis-butenedioate)		C01384
CPD01070	malonate	867	C00383
CPD01071	malonate (propanedioate)		C00383
CPD01072	malonylcarnitine	22833583	
CPD01073	maltose	10991489	C00208
CPD01074	maltotriose	439586	C01835
CPD01075	mannitol		C00392
CPD01076	mannitol/sorbitol	6251;5780	C00392,C00794
CPD01077	mannose	185698;82308;18950;439680	C00159,C02209,C00936
CPD01078	margarate (17:0)	10465	
CPD01079	margaroylcarnitine (c17)	53477803	
CPD01080	mead acid (20:3n9)		
CPD01081	metformin		
CPD01082	methionine	6137	C00073
CPD01083	methionine sulfone	69961	
CPD01084	methionine sulfoxide	158980	C02989
CPD01085	methionylalanine		
CPD01086	methyl-4-hydroxybenzoate		
CPD01087	methyl-4-hydroxybenzoate sulfate	10657183	
CPD01088	methyl glucopyranoside (alpha + beta)	445238;3036743;2108	
CPD01089	methyl indole-3-acetate		
CPD01090	methylmalonate (mma)	487	C02170
CPD01091	methylpalmitate (15 or 2)		
CPD01092	methylphosphate		
CPD01093	methylsuccinate	10349	
CPD01094	methylsuccinoylcarnitine		
CPD01095	metoprolol		
CPD01096	metronidazole		
CPD01097	myo-inositol	892	C00137
CPD01098	myristate (14:0)	11005	C06424
CPD01099	myristoleate (14:1n5)	5281119	C08322
CPD01100	myristoleoyl sphingomyelin (14:1)		
CPD01101	myristoleoylcarnitine		
CPD01102	myristoleoylcarnitine (c14:1)	129691961	
CPD01103	myristoyl dihydrosphingomyelin (d18:0/14:0)	44260138	
CPD01104	myristoyl sphingomyelin		
CPD01105	myristoyl sphingomyelin (14:0)		
CPD01106	myristoyl-linoleoyl-glycerol (14:0/18:2)		
CPD01107	myristoylcarnitine		
CPD01108	myristoylcarnitine (c14)	6426854	
CPD01109	n-6-trimethyllysine		C03793
CPD01110	n1-methyl-4-pyridone-3-carboxamide		
CPD01111	n1-methyl-2-pyridone-5-carboxamide	69698	C05842
CPD01112	n1-methyladenosine	27476	C02494
CPD01113	n1-methylguanosine		
CPD01114	n1-methylinosine	650095	
CPD01115	n1,n12-diacetylspermine		
CPD01116	n2-acetyllysine		C12989
CPD01117	n2-methylguanosine		
CPD01118	n2,n2-dimethylguanosine	135501639	
CPD01119	n2,n5-diacetylornithine	65977	
CPD01120	n4-acetylcytidine	107461	
CPD01121	n6-acetyllysine	92832	C02727
CPD01122	n6-carbamoylthreonyladenosine	161466	
CPD01123	n6-carboxymethyllysine	123800	
CPD01124	n6-formyllysine		
CPD01125	n6-methyladenosine	102175	
CPD01126	n6-succinyladenosine	165243	
CPD01127	n6,n6,n6-trimethyllysine	440120	C03793
CPD01128	n-(2-furoyl)glycine	21863	
CPD01129	n-acetyl-3-methylhistidine	193270	
CPD01130	n-acetyl-2-aminooctanoate	95555	
CPD01131	n-acetyl-1-methylhistidine	53859791	
CPD01132	n-acetyl-aspartyl-glutamate (naag)	188803	C12270
CPD01133	n-acetyl-beta-alanine	76406	C01073
CPD01134	n-acetyl-cadaverine	189087	
CPD01135	n-acetyl-isoputreanine	131802901	
CPD01136	n-acetylalanine	88064	C02847
CPD01137	n-acetylalliin		
CPD01138	n-acetylarginine	67427	C02562
CPD01139	n-acetylaspartate (naa)	65065	C01042
CPD01140	n-acetylcarnosine	9903482	
CPD01141	n-acetylcitrulline	656979	C15532,C02851
CPD01142	n-acetylglucosamine/n-acetylgalactosamine	84265;439174	C01074
CPD01143	n-acetylglucosaminylasparagine		
CPD01144	n-acetylglutamate	70914	C00624
CPD01145	n-acetylglutamine	182230	C02716
CPD01146	n-acetylglycine	10972	
CPD01147	n-acetylhistidine	75619	C02997
CPD01148	n-acetylisoleucine		
CPD01149	n-acetylkynurenine		
CPD01150	n-acetylleucine	70912	C02710
CPD01151	n-acetylmethionine	448580	C02712
CPD01152	n-acetylmethionine sulfoxide	11902949	
CPD01153	n-acetylneuraminate	439197	C00270
CPD01154	n-acetylphenylalanine	74839	C03519
CPD01155	n-acetylputrescine	122356	C02714
CPD01156	n-acetylserine	65249	
CPD01157	n-acetyltaurine	159864	
CPD01158	n-acetylthreonine	152204	
CPD01159	n-acetyltryptophan	439917;700653	C03137
CPD01160	n-acetyltyrosine	68310	
CPD01161	n-acetylvaline	66789	
CPD01162	n-alpha-acetylornithine	439232	C00437
CPD01163	n-behenoyl-sphingadienine (d18:2/22:0)		
CPD01164	n-carbamoylalanine		
CPD01165	n-carbamoylaspartate	93072	C00438
CPD01166	n-delta-acetylornithine	9920500	C00437
CPD01167	n-ethylglycinexylidide		
CPD01168	n-formylanthranilic acid	101399	C05653
CPD01169	n-formylmethionine	439750	C03145
CPD01170	n-formylphenylalanine	7064571;759256	
CPD01171	n-linoleoylglycine	6433346	
CPD01172	n-linoleoyltaurine	52922081	
CPD01173	n-methyl proline		
CPD01174	n-methylalanine		
CPD01175	n-methylhydroxyproline		
CPD01176	n-methylpipecolate		
CPD01177	n-methylproline	643474	
CPD01178	n-methyltaurine		
CPD01179	n-monomethylarginine		
CPD01180	n-octanoylglycine	84290	
CPD01181	n-oleoylserine	44190514	
CPD01182	n-oleoyltaurine	6437033	
CPD01183	n-palmitoyl glycine		
CPD01184	n-palmitoyl-heptadecasphingosine (d17:1/16:0)		
CPD01185	n-palmitoyl-sphingadienine (d18:2/16:0)		
CPD01186	n-palmitoyl-sphinganine (d18:0/16:0)	5283572	
CPD01187	n-palmitoyl-sphingosine (d18:1/16:0)	5283564	
CPD01188	n-palmitoylglycine	151008	
CPD01189	n-palmitoylserine	6453686	
CPD01190	n-palmitoyltaurine		
CPD01191	n-stearoyl-sphingadienine (d18:2/18:0)		
CPD01192	n-stearoyl-sphingosine (d18:1/18:0)	5283565	
CPD01193	n-stearoylserine		
CPD01194	n-stearoyltaurine	168274	
CPD01195	n-trimethyl 5-aminovalerate		
CPD01196	n,n,n-trimethyl-5-aminovalerate	14274897	
CPD01197	n(4)-acetylspermidine		
CPD01198	naproxen		C01517
CPD01199	nervonate (24:1n9)		
CPD01200	nervonoyl sphingomyelin		
CPD01201	nervonoyl sphingomyelin (24:1)		
CPD01202	nervonoylcarnitine (c24:1)		
CPD01203	nicotinamide	936	C00153
CPD01204	nicotinamide riboside		
CPD01205	nisinate (24:6n3)		
CPD01206	nonadecanoate (19:0)	12591	C16535
CPD01207	o-acetylhomoserine		
CPD01208	o-cresol sulfate	11615528	
CPD01209	o-methylcatechol sulfate		
CPD01210	o-sulfo-l-tyrosine	514186	
CPD01211	octadecadienedioate (c18:2-dc)		
CPD01212	octadecanedioate		
CPD01213	octadecanedioate (c18-dc)	70095	
CPD01214	octadecanedioate (c18)		
CPD01215	octadecanedioylcarnitine (c18-dc)		
CPD01216	octadecenedioate (c18:1-dc)	9543674	
CPD01217	octadecenedioylcarnitine (c18:1-dc)		
CPD01218	octaethylene glycol		
CPD01219	octanoylcarnitine		C02838
CPD01220	octanoylcarnitine (c8)	11953814;123701	C02838
CPD01221	oleamide		C19670
CPD01222	oleate (18:1n9)		C00712
CPD01223	oleate/vaccenate (18:1)	637517;445639;5281127;5282761	C01712,C08367,C00712,C21944
CPD01224	oleic ethanolamide		
CPD01225	oleoyl ethanolamide	5283454	
CPD01226	oleoyl sphingomyelin		
CPD01227	oleoyl sphingomyelin (18:1)		
CPD01228	oleoyl-arachidonoyl-glycerol (18:1/20:4)		
CPD01229	oleoyl-linolenoyl-glycerol (18:1/18:3)		
CPD01230	oleoyl-linoleoyl-glycerol		
CPD01231	oleoyl-linoleoyl-glycerol (18:1/18:2)		
CPD01232	oleoyl-linoleoyl-glycerophosphoinositol		
CPD01233	oleoyl-oleoyl-glycerol (18:1/18:1)		
CPD01234	oleoylcarnitine		
CPD01235	oleoylcarnitine (c18:1)	6441392	
CPD01236	oleoylcarnitine (c18)		
CPD01237	oleoylcholine	59040790	
CPD01238	omeprazole		
CPD01239	ondansetron	4595	C07325
CPD01240	ornithine	6262	C00077
CPD01241	orotate	967	C00295
CPD01242	orotidine	92751	
CPD01243	oxalate (ethanedioate)	971	C00209
CPD01244	p-cresol glucuronide	154035	
CPD01245	p-cresol sulfate	4615423	
CPD01246	p-cresol-glucuronide		
CPD01247	p-toluic acid		
CPD01248	palmitamide (16:0)		
CPD01249	palmitate (16:0)	985	C00249
CPD01250	palmitic amide		
CPD01251	palmitoleate (16:1n7)	445638	C08362
CPD01252	palmitoleoyl sphingomyelin		
CPD01253	palmitoleoyl sphingomyelin (16:1)		
CPD01254	palmitoleoyl-arachidonoyl-glycerol (16:1/20:4)		
CPD01255	palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]		
CPD01256	palmitoleoyl-linoleoyl-glycerol (16:1/18:2)		
CPD01257	palmitoleoyl-oleoyl-glycerol (16:1/18:1)		
CPD01258	palmitoleoylcarnitine		
CPD01259	palmitoleoylcarnitine (c16:1)	71464547	
CPD01260	palmitoyl dihydrosphingomyelin (d18:0/16:0)	9939965	
CPD01261	palmitoyl ethanolamide	4671	C16512
CPD01262	palmitoyl sphingomyelin		
CPD01263	palmitoyl sphingomyelin (16:0)		
CPD01264	palmitoyl sphingomyelin (d18:1/16:0)	9939941	
CPD01265	palmitoyl-arachidonoyl-glycerol (16:0/20:4)		
CPD01266	palmitoyl-arachidonoyl-glycerophosphocholine		
CPD01267	palmitoyl-linoleoyl-glycerol (16:0/18:2)		
CPD01268	palmitoyl-linoleoyl-glycerophosphocholine		
CPD01269	palmitoyl-linoleoyl-glycerophosphoinositol		
CPD01270	palmitoyl-myristoyl-glycerol (16:0/14:0)		
CPD01271	palmitoyl-oleoyl-glycerol (16:0/18:1)		
CPD01272	palmitoyl-oleoyl-glycerophosphocholine		
CPD01273	palmitoyl-oleoyl-glycerophosphoglycerol		
CPD01274	palmitoyl-palmitoyl-glycerol (16:0/16:0)		
CPD01275	palmitoyl-palmitoyl-glycerophosphocholine		
CPD01276	palmitoylcarnitine		C02990
CPD01277	palmitoylcarnitine (c16)	461	C02990
CPD01278	palmitoylcholine	151731	
CPD01279	pantoprazole		
CPD01280	pantothenate	6613	C00864
CPD01281	pantothenate (vitamin b5)		
CPD01282	paraxanthine	4687	C13747
CPD01283	peg-glucuronide, fragment 02		
CPD01284	peg-glucuronide, fragment 03		
CPD01285	peg-glucuronide, fragment 04		
CPD01286	peg-glycoside, fragment 03		
CPD01287	peg-glycoside, fragment 04		
CPD01288	peg-glycoside, fragment 06		
CPD01289	peg-glycoside, fragment 07		
CPD01290	pelargonate (9:0)		C01601
CPD01291	pentadecanoate (15:0)		C16537
CPD01292	pentaethylene glycol		
CPD01293	perfluorooctanesulfonate (pfos)	74483	C18142
CPD01294	perfluorooctanesulfonic acid (pfos)		
CPD01295	perfluorooctanoate (pfoa)	9554	
CPD01296	phenobarbital		
CPD01297	phenol glucuronide	87235	
CPD01298	phenol sulfate	74426	C02180
CPD01299	phenylacetate	999	C07086
CPD01300	phenylacetylcarnitine	101724840	
CPD01301	phenylacetylglutamate		
CPD01302	phenylacetylglutamine	92258	C04148
CPD01303	phenylacetylglycine	68144	C05598
CPD01304	phenylacetylhistidine		
CPD01305	phenylacetylmethionine		
CPD01306	phenylacetylserine		
CPD01307	phenylacetylthreonine		
CPD01308	phenylalanine	6140	C00079
CPD01309	phenylalanylalanine		
CPD01310	phenylalanylaspartate		
CPD01311	phenylalanylleucine		
CPD01312	phenylalanylphenylalanine		
CPD01313	phenylalanylproline		
CPD01314	phenylalanyltryptophan		
CPD01315	phenylcarnitine		
CPD01316	phenyllactate (pla)	3848	C05607
CPD01317	phenylpyruvate	997	C00166
CPD01318	phosphate	1061	C00009
CPD01319	phosphatidylcholine (14:0/14:0, 16:0/12:0)		
CPD01320	phosphatidylcholine (15:0/18:1, 17:0/16:1, 16:0/17:1)		
CPD01321	phosphatidylcholine (15:0/18:1, 17:0/16:1)		
CPD01322	phosphatidylcholine (16:0/20:4n3; 18:1/18:3n6)		
CPD01323	phosphatidylcholine (16:0/22:5n3, 18:1/20:4)		
CPD01324	phosphatidylcholine (18:0/20:2, 20:0/18:2, 18:1/20:1)		
CPD01325	phosphatidylcholine (18:0/20:2, 20:0/18:2)		
CPD01326	phosphatidylcholine (18:0/20:5, 16:0/22:5n6)		
CPD01327	phosphatidylcholine (o-18:1/20:4, o-16:0/22:5n3)		
CPD01328	phosphatidylethanolamine (p-18:1/20:4, p-16:0/22:5n3)	53480850	
CPD01329	phosphocholine		
CPD01330	phosphocholine (18:0/20:5, 16:0/22:5n6)		
CPD01331	phosphoethanolamine	1015	C00346
CPD01332	phosphoethanolamine (pe)		C00346
CPD01333	phytanate	26840	C01607
CPD01334	picolinate	1018	C10164
CPD01335	pimelate (c7-dc)		
CPD01336	pimelate (heptanedioate)		
CPD01337	pimeloylcarnitine		
CPD01338	pimeloylcarnitine/3-methyladipoylcarnitine		
CPD01339	pimeloylcarnitine/3-methyladipoylcarnitine (c7-dc)		
CPD01340	pipecolate	849	C00408
CPD01341	piperidine		
CPD01342	piperine	638024	C03882
CPD01343	pregn steroid monosulfate		
CPD01344	pregn steroid monosulfate c21h34o5s		
CPD01345	pregnanediol-3-glucuronide	123796	
CPD01346	pregnanolone/allopregnanolone sulfate	31402;129699967	C05480
CPD01347	pregnen-diol disulfate		
CPD01348	pregnenediol disulfate (c21h34o8s2)		
CPD01349	pregnenediol sulfate (c21h34o5s)	105074	C18044
CPD01350	pregnenolone sulfate	105074	C18044
CPD01351	pristanate	123929	
CPD01352	pro-hydroxy-pro	11902893	
CPD01353	proline	145742;614;8988	C00148,C000763
CPD01354	prolylglycine		
CPD01355	prolylhydroxyproline		
CPD01356	prolylproline		
CPD01357	prolylserine		
CPD01358	prolylvaline		
CPD01359	propionylcarnitine		C03017
CPD01360	propionylcarnitine (c3)	107738	C03017
CPD01361	propionylglycine	98681	
CPD01362	propionylglycine (c3)		
CPD01363	propyl 4-hydroxybenzoate sulfate	131838881	
CPD01364	pseudouridine	15047	C02067
CPD01365	pterin		
CPD01366	pyridoxal	1050	C00250
CPD01367	pyridoxate	6723	C00847
CPD01368	pyroglutamine	134508	
CPD01369	pyroglutamylalanine		
CPD01370	pyroglutamylglutamine		
CPD01371	pyroglutamylglycine		
CPD01372	pyroglutamylisoleucine		
CPD01373	pyroglutamylleucine		
CPD01374	pyroglutamyltyrosine		
CPD01375	pyroglutamylvaline		
CPD01376	pyrraline	14274616	C21013
CPD01377	pyruvate	1060	C00022
CPD01378	quinate	6508	C00296
CPD01379	quinolinate	1066	C03722
CPD01380	ranitidine		D00422
CPD01381	ranitidine n-oxide		
CPD01382	retinal		
CPD01383	retinol (vitamin a)	445354	C00473
CPD01384	ribitol	6912	C00532,C01904,C00474,C00379
CPD01385	riboflavin (vitamin b2)	493570	C00255
CPD01386	ribonate	5460677	C01685
CPD01387	ribonate (ribonolactone)		
CPD01388	ribose	5779	C00121
CPD01389	ribulonate/xylulonate		
CPD01390	ribulose/xylulose		
CPD01391	s-1-pyrroline-5-carboxylate	11966181	C04322
CPD01392	s-(3-hydroxypropyl)mercapturic acid (hpma)		
CPD01393	s-adenosylhomocysteine (sah)	439155	C00021
CPD01394	s-allylcysteine	98280	
CPD01395	s-methylcysteine	88180;7058174;24417	
CPD01396	s-methylcysteine sulfoxide	82142	
CPD01397	s-methylmethionine		
CPD01398	saccharin	5143	C12283
CPD01399	salicylate	338	C00805
CPD01400	salicyluric glucuronide		
CPD01401	sarcosine	1088	C00213
CPD01402	sarcosine (n-methylglycine)		C00213
CPD01403	sebacate (c10-dc)	5192	C08277
CPD01404	sebacate (decanedioate)		C08277
CPD01405	sedoheptulose	5459879	
CPD01406	serine	5951	C00065
CPD01407	serotonin	5202	C00780
CPD01408	serotonin (5ht)		C00780
CPD01409	sertraline		
CPD01410	serylalanine		
CPD01411	serylleucine		
CPD01412	sildenafil		
CPD01413	solanidine		
CPD01414	sorbitol		C00794
CPD01415	spermidine	1102	C00315
CPD01416	spermine		C00750
CPD01417	sphingadienine	6449795	
CPD01418	sphinganine-1-phosphate	520	
CPD01419	sphinganine	3126	C00836
CPD01420	sphingomyelin		C00550
CPD01421	sphingomyelin (d17:1/14:0, d16:1/15:0)		
CPD01422	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)		
CPD01423	sphingomyelin (d17:2/16:0, d18:2/15:0)		
CPD01424	sphingomyelin (d18:0/18:0, d19:0/17:0)	44260130	
CPD01425	sphingomyelin (d18:0/20:0, d16:0/22:0)		
CPD01426	sphingomyelin (d18:1/14:0, d16:1/16:0)	11433862	
CPD01427	sphingomyelin (d18:1/15:0, d16:1/17:0)		
CPD01428	sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	46891763	
CPD01429	sphingomyelin (d18:1/18:1, d18:2/18:0)	6443882	
CPD01430	sphingomyelin (d18:1/19:0, d19:1/18:0)		
CPD01431	sphingomyelin (d18:1/20:0, d16:1/22:0)	44260124	
CPD01432	sphingomyelin (d18:1/20:1, d18:2/20:0)		
CPD01433	sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)		
CPD01434	sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)		
CPD01435	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)		
CPD01436	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)		
CPD01437	sphingomyelin (d18:1/24:1, d18:2/24:0)	44260126	
CPD01438	sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)		
CPD01439	sphingomyelin (d18:2/14:0, d18:1/14:1)		
CPD01440	sphingomyelin (d18:2/16:0, d18:1/16:1)		
CPD01441	sphingomyelin (d18:2/18:1)	52931155	
CPD01442	sphingomyelin (d18:2/21:0, d16:2/23:0)		
CPD01443	sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)	134757653	
CPD01444	sphingomyelin (d18:2/23:1)		
CPD01445	sphingomyelin (d18:2/24:1, d18:1/24:2)	85336023	
CPD01446	sphingomyelin (d18:2/24:2)		
CPD01447	sphingosine	5280335	C00319
CPD01448	sphingosine 1-phosphate	5283560	C06124
CPD01449	stachydrine	115244	C10172
CPD01450	stearamide		C13846
CPD01451	stearamide (18:0)		
CPD01452	stearate (18:0)	5281	C01530
CPD01453	stearidonate (18:4n3)	5312508	C16300
CPD01454	stearoyl ethanolamide	27902	
CPD01455	stearoyl sphingomyelin		
CPD01456	stearoyl sphingomyelin (d18:1/18:0)	6453725	C00550
CPD01457	stearoyl-arachidonoyl-glycerol (18:0/20:4)		
CPD01458	stearoyl-arachidonoyl-glycerophosphocholine		
CPD01459	stearoyl-arachidonoyl-glycerophosphoethanolamine		
CPD01460	stearoyl-arachidonoyl-glycerophosphoinositol		
CPD01461	stearoyl-arachidonoyl-glycerophosphoserine		
CPD01462	stearoyl-linoleoyl-glycerophosphocholine		
CPD01463	stearoyl-linoleoyl-glycerophosphoethanolamine		
CPD01464	stearoylcarnitine		
CPD01465	stearoylcarnitine (c18)	3006797	
CPD01466	stearoylcholine	90111	
CPD01467	suberate (c8-dc)	10457	C08278
CPD01468	suberate (octanedioate)		C08278
CPD01469	suberoyl carnitine		
CPD01470	suberoylcarnitine		
CPD01471	suberoylcarnitine (c8-dc)		
CPD01472	succinate	1110	C00042
CPD01473	succinimide	11439	C07273
CPD01474	succinylcarnitine		
CPD01475	succinylcarnitine (c4-dc)	71464481	
CPD01476	succinylcarnitine (c4)		
CPD01477	sucralose	71485	C12285
CPD01478	sucrose	5988	C00089
CPD01479	sulfate	5152822	C00059
CPD01480	sulfate of piperine metabolite c16h19no3		
CPD01481	sulfate of piperine metabolite c16h19no3 (2)		
CPD01482	sulfate of piperine metabolite c16h19no3 (3)		
CPD01483	sulfate of piperine metabolite c18h21no3		
CPD01484	sulfate of piperine metabolite c18h21no3 (1)		
CPD01485	tartarate	444305;875	C00552,C00898,C02107
CPD01486	tartronate (hydroxymalonate)	45	C02287
CPD01487	taurine	1123	C00245
CPD01488	tauro-alpha-muricholate		
CPD01489	tauro-beta-muricholate	121596216;168408;21124703	
CPD01490	taurochenodeoxycholate	387316	C05465
CPD01491	taurocholate	46783527;6675	C05122
CPD01492	taurocholenate sulfate		
CPD01493	taurodeoxycholate	2733768	C05463
CPD01494	taurolithocholate		
CPD01495	taurolithocholate 3-sulfate	440071	C03642
CPD01496	tauroursodeoxycholate	9848818	
CPD01497	testosterone sulfate		
CPD01498	tetradecanedioate		
CPD01499	tetradecanedioate (c14-dc)	13185	
CPD01500	tetradecanedioate (c14)		
CPD01501	tetrahydrocortisol	44725717	C05472
CPD01502	theanine	439378	C01047
CPD01503	theobromine	5429	C07480
CPD01504	theophylline	2153	C07130
CPD01505	thiamin (vitamin b1)	1130	C00378
CPD01506	thioproline	93176	
CPD01507	thiosulfate		
CPD01508	threitol		C16884
CPD01509	threonate	5460407;151152	C01620
CPD01510	threonine	6288	C00188
CPD01511	thymidine	5789	C00214
CPD01512	thymine	1135	C00178
CPD01513	thymol sulfate	12456386	C09908
CPD01514	thyroxine	5819	C01829
CPD01515	tigloylglycine	6441567	
CPD01516	tiglyl carnitine		
CPD01517	tiglyl carnitine (c5)		
CPD01518	tiglylcarnitine (c5:1-dc)	22833596	
CPD01519	topiramate		C07502
CPD01520	trans-4-hydroxyproline	5810	C01157
CPD01521	trans-2-hexenoylglycine		
CPD01522	trans-urocanate	736715	C00785
CPD01523	tricarballylate		
CPD01524	tricosanoyl sphingomyelin (d18:1/23:0)		
CPD01525	trigonelline (n'-methylnicotinate)	5570	C01004
CPD01526	trimethylamine n-oxide	1145	C01104
CPD01527	trizma acetate	16218782	C07182
CPD01528	tryptophan	6305	C00078
CPD01529	tryptophan betaine	442106	C09213
CPD01530	tryptophylleucine		
CPD01531	tyramine o-sulfate	153005	
CPD01532	tyrosine	6057	C00082
CPD01533	umbelliferone sulfate	129659	
CPD01534	undecanedioate		
CPD01535	undecanedioate (c11-dc)		
CPD01536	undecanoate (11:0)		
CPD01537	uracil	1174	C00106
CPD01538	urate	1175	C00366
CPD01539	urea	1176	C00086
CPD01540	uridine	6029	C00299
CPD01541	ursodeoxycholate	31401	C07880
CPD01542	vaccenate (18:1n7)		
CPD01543	valerate (5:0)		
CPD01544	valerylcarnitine (c5)		
CPD01545	valine	6287	C00183
CPD01546	valproate		
CPD01547	valproate (2-propylpentanoate)		
CPD01548	valylglutamine		
CPD01549	valylglycine		
CPD01550	valylleucine		
CPD01551	vancomycin		
CPD01552	vanillactate	160637	
CPD01553	vanillate		
CPD01554	vanillic alcohol sulfate		
CPD01555	vanillylmandelate (vma)	1245	C05584
CPD01556	vigabatrin		
CPD01557	x07765		
CPD01558	x09789		
CPD01559	x11261		
CPD01560	x11299		
CPD01561	x11308		
CPD01562	x11315		
CPD01563	x11372		
CPD01564	x11381		
CPD01565	x11407		
CPD01566	x11441		
CPD01567	x11442		
CPD01568	x11444		
CPD01569	x11470		
CPD01570	x11478		
CPD01571	x11483		
CPD01572	x11491		
CPD01573	x11522		
CPD01574	x11530		
CPD01575	x11787		
CPD01576	x11795		
CPD01577	x11843		
CPD01578	x11847		
CPD01579	x11849		
CPD01580	x11850		
CPD01581	x11852		
CPD01582	x11880		
CPD01583	x12007		
CPD01584	x12013		
CPD01585	x12063		
CPD01586	x12100		
CPD01587	x12101		
CPD01588	x12104		
CPD01589	x12112		
CPD01590	x12117		
CPD01591	x12127		
CPD01592	x12193		
CPD01593	x12206		
CPD01594	x12212		
CPD01595	x12216		
CPD01596	x12221		
CPD01597	x12230		
CPD01598	x12283		
CPD01599	x12329		
CPD01600	x12407		
CPD01601	x12411		
CPD01602	x12472		
CPD01603	x12524		
CPD01604	x12543		
CPD01605	x12544		
CPD01606	x12680		
CPD01607	x12701		
CPD01608	x12729		
CPD01609	x12730		
CPD01610	x12731		
CPD01611	x12739		
CPD01612	x12740		
CPD01613	x12753		
CPD01614	x12798		
CPD01615	x12812		
CPD01616	x12844		
CPD01617	x12846		
CPD01618	x12847		
CPD01619	x12849		
CPD01620	x12851		
CPD01621	x12879		
CPD01622	x12906		
CPD01623	x13007		
CPD01624	x13431		
CPD01625	x13435		
CPD01626	x13553		
CPD01627	x13684		
CPD01628	x13728		
CPD01629	x13729		
CPD01630	x13835		
CPD01631	x13866		
CPD01632	x14056		
CPD01633	x14662		
CPD01634	x14904		
CPD01635	x14939		
CPD01636	x15245		
CPD01637	x15469		
CPD01638	x15486		
CPD01639	x15492		
CPD01640	x15503		
CPD01641	x15666		
CPD01642	x15728		
CPD01643	x16124		
CPD01644	x16397		
CPD01645	x16570		
CPD01646	x16580		
CPD01647	x16649		
CPD01648	x16654		
CPD01649	x16935		
CPD01650	x16938		
CPD01651	x16944		
CPD01652	x16946		
CPD01653	x17010		
CPD01654	x17145		
CPD01655	x17146		
CPD01656	x17185		
CPD01657	x17327		
CPD01658	x17328		
CPD01659	x17335		
CPD01660	x17337		
CPD01661	x17343		
CPD01662	x17348		
CPD01663	x17351		
CPD01664	x17357		
CPD01665	x17359		
CPD01666	x17612		
CPD01667	x17653		
CPD01668	x17654		
CPD01669	x17677		
CPD01670	x17685		
CPD01671	x17690		
CPD01672	x18249		
CPD01673	x18779		
CPD01674	x18886		
CPD01675	x18887		
CPD01676	x18899		
CPD01677	x18901		
CPD01678	x18913		
CPD01679	x18914		
CPD01680	x18921		
CPD01681	x18922		
CPD01682	x19141		
CPD01683	x19299		
CPD01684	x19438		
CPD01685	x19497		
CPD01686	x21258		
CPD01687	x21285		
CPD01688	x21286		
CPD01689	x21295		
CPD01690	x21310		
CPD01691	x21312		
CPD01692	x21319		
CPD01693	x21339		
CPD01694	x21353		
CPD01695	x21383		
CPD01696	x21410		
CPD01697	x21411		
CPD01698	x21441		
CPD01699	x21448		
CPD01700	x21467		
CPD01701	x21470		
CPD01702	x21471		
CPD01703	x21729		
CPD01704	x21736		
CPD01705	x21742		
CPD01706	x21752		
CPD01707	x21785		
CPD01708	x21792		
CPD01709	x21796		
CPD01710	x21815		
CPD01711	x21829		
CPD01712	x22162		
CPD01713	x22519		
CPD01714	x22520		
CPD01715	x22764		
CPD01716	x22775		
CPD01717	x22918		
CPD01718	x23159		
CPD01719	x23196		
CPD01720	x23294		
CPD01721	x23295		
CPD01722	x23297		
CPD01723	x23314		
CPD01724	x23369		
